item_id;name;description;category_id;type_id;tier_number;is_schematic;is_global;icon;;;;;;;;;;;;;
item_171;Bundle of Deserter Clothes;A tightly wrapped bundle of clothes, some with bloodstains. None of the clothes seem likely to fit you.;20;9999;69;FALSE;FALSE;t_ui_iconcontractwrappedpackage_d.webp;;;;;;;;;;;;;
item_149;Business Contract;An agreement between the Sandflies and a carryall pilot named Tripp Yates, hiring him to transport a container from a shipwreck in the Hagga Rift. No mention is made of its contents.;20;9999;69;FALSE;FALSE;t_ui_iconcontractgenericnotebook_d.webp;;;;;;;;;;;;;
item_177;Chakobsa Note;A note written in Chakobsa. Derek Chinara might be able to decipher it.;20;9999;69;FALSE;FALSE;t_ui_iconcontractgenericnotebook_d.webp;;;;;;;;;;;;;
item_137;Charge Amplifier;A technical component bearing multiple warning labels, among them is one reading 'FOR USE WITH AUTHORIZED EQUIPMENT ONLY';20;9999;69;FALSE;FALSE;t_ui_iconcontractwrappedpackage_d.webp;;;;;;;;;;;;;
item_192;Chaumas Poison;Chaumas Poison;20;9999;69;FALSE;FALSE;t_ui_iconjourneychaumaspoisonr_d.webp;;;;;;;;;;;;;
item_193;Chaumurky Poison;Chaumurky Poison;20;9999;69;FALSE;FALSE;t_ui_iconjourneychaumurkypoisonr_d.webp;;;;;;;;;;;;;
item_112;CHOAM Communinet Transceiver;Aside from a label identifying this item as CHOAM company property, this appears to be a standard Communinet transceiver. A local CHOAM representative would probably like this back.;20;9999;69;FALSE;FALSE;t_ui_iconcontractchoamcommuninettransceiver_d.webp;;;;;;;;;;;;;
item_113;CHOAM Employee Records;A long list of names and personal information that would be invaluable to anyone trying to impersonate a CHOAM employee. A local CHOAM representative might pay for its retrieval.;20;9999;69;FALSE;FALSE;t_ui_iconcontractgenericnotebook_d.webp;;;;;;;;;;;;;
item_185;Coded Manifest;A coded slaver servo-stim shipping manifest, seemingly neatly organized — more insight would require proper deciphering.;20;9999;69;FALSE;FALSE;t_ui_iconcontractwrappedpackage_d.webp;;;;;;;;;;;;;
item_131;Coded Message;A folded page of spice paper bearing an indecipherable coded message.;20;9999;69;FALSE;FALSE;t_ui_iconcontractgenericnotebook_d.webp;;;;;;;;;;;;;
item_135;Counterfeit Document;A set of official-looking forged documents, describing the alleged wrongdoings of one Anton Tolliver. Only slightly exaggerated.;20;9999;69;FALSE;FALSE;t_ui_iconcontractgenericnotebook_d.webp;;;;;;;;;;;;;
item_117;Courier Package;Wrapped in thick spice-cloth, the contents of this package are a mystery. It seems unlikely you could open it without leaving a trace.;20;9999;69;FALSE;FALSE;t_ui_iconcontractwrappedpackage_d.webp;;;;;;;;;;;;;
item_121;Cultivating Hufuf Vines in Artificial Environments — E. Goetha;This book goes into great detail on how to grow Hufuf plants. Parts seem to have been added recently, noting the peculiarities of growing these plants on Arrakis, concluding that this is really only feasible in the confines of a biological testing station. Someone at the Anvil would probably be interested in this.;20;9999;69;FALSE;FALSE;t_ui_iconcontractgenericnotebook_d.webp;;;;;;;;;;;;;
item_150;Delivery Report;"A report on the successful delivery of several spice shipments to anonymized wealthy customers, several of them in Arrakeen. One shipping canister sent to Desert Testing Station 142 is described as being recovered from ""the wreck"".";20;9999;69;FALSE;FALSE;t_ui_iconcontractgenericnotebook_d.webp;;;;;;;;;;;;;
item_166;Deserter Tissue Sample;The tissue sample was retrieved from a specific group of Atreides deserters in the Hagga Rift.;20;9999;69;FALSE;FALSE;t_ui_iconcontractwrappedpackage_d.webp;;;;;;;;;;;;;
item_182;Dr. Kynes's Research Notes;Even with your considerable training, you are not able to make sense of these notes — it'd likely take a very experienced Planetologist to decipher the work.;20;9999;69;FALSE;FALSE;t_ui_iconcontractgenericnotebook_d.webp;;;;;;;;;;;;;
item_161;Ecological Lexicon of Arrakis;A detailed account of how Kynes connected the Fremen's religious teachings with the science of ecology, in an attempt to turn Arrakis green.;20;9999;69;FALSE;FALSE;t_ui_iconcontractgenericnotebook_d.webp;;;;;;;;;;;;;
item_123;Electronics Delivery;"Once we are done sorting out the electronics we can move them over to Griffin's Reach and get paid. 

Make sure to remove any sign that we got this from an Atreides 'thopter, or we'll get another two-hour lecture from Charki.";20;9999;69;FALSE;FALSE;t_ui_iconcontracts_funnel_d.webp;;;;;;;;;;;;;
item_129;Execution Order;A CHOAM contract for mercenary service.;20;9999;69;FALSE;FALSE;t_ui_iconcontracts_funnel_d.webp;;;;;;;;;;;;;
item_109;Experimental Missile Component;The tangled remains of an experimental missile. While it’s unlikely you can reverse-engineer the missile, someone with more resources might manage it.;20;9999;69;FALSE;FALSE;t_ui_iconcontractwrappedpackage_d.webp;;;;;;;;;;;;;
item_174;Falsified Communication Log;A falsified communication log, meant to incriminate someone at Helius Gate.;20;9999;69;FALSE;FALSE;t_ui_iconcontractgenericnotebook_d.webp;;;;;;;;;;;;;
item_159;Fremen Bloodline Records;A more or less complete listing of every Fremen who has ever passed the Trials of Aql, and who their offspring were.;20;9999;69;FALSE;FALSE;t_ui_iconcontractgenericnotebook_d.webp;;;;;;;;;;;;;
item_142;Get the best loot with Drot!;"Drot's band always gets the best loot. Everybody knows this!

Are you tired of taking out scavengers for half a literjon of water and a handful of Solaris? Do you want to live like a Duke, even just for a day? Join Drot's band!";20;9999;69;FALSE;FALSE;t_ui_iconcontractgenericnotebook_d.webp;;;;;;;;;;;;;
item_110;Harkonnen Casualty Report;The combination of numbers and three-letter-acronyms makes very little sense to you. Someone with a better understanding of Harkonnen Battle language might be able to decipher it.;20;9999;69;FALSE;FALSE;t_ui_iconcontractgenericnotebook_d.webp;;;;;;;;;;;;;
item_172;Holtzman Amplifier;The machine seems to be in a useable state, at least to your untrained eye. What exactly it does is a complete mystery to you.;20;9999;69;FALSE;FALSE;t_ui_iconcontractwrappedpackage_d.webp;;;;;;;;;;;;;
item_130;Imperial Testing Station Records;A box marked as belonging to the record department of Imperial Testing Station No. 2. Someone interested in the history of this facility would probably pay for this.;20;9999;69;FALSE;FALSE;t_ui_iconcontractboxshigawirereels_d.webp;;;;;;;;;;;;;
item_156;Ixian Decoder;Ixian minimic film decoder tool found at the Captain's Chair, at the Wreck of The Hephaestus;20;9999;69;FALSE;FALSE;t_ui_iconjourneyixiandecoderr_d.webp;;;;;;;;;;;;;
item_175;Letter from Anton;A personal letter from Anton Tolliver.;20;9999;69;FALSE;FALSE;t_ui_iconcontractgenericnotebook_d.webp;;;;;;;;;;;;;
item_186;Lisan al-Gaib and Alam al-Mithal;"""The Lisan al-Gaib defies opposites.
He may be as a stranger to you and as one who has always lived among you.
He may see the future whilst gazing into the past.
He may be both dead and alive.""";20;9999;69;FALSE;FALSE;t_ui_iconcontractgenericnotebook_d.webp;;;;;;;;;;;;;
item_183;List of Harkonnen Spies;;20;9999;69;FALSE;FALSE;t_ui_iconcontractgenericnotebook_d.webp;;;;;;;;;;;;;
item_160;List of Naibs;Long lists of Fremen names, with particular focus on the line of Naibs for every major sietch.;20;9999;69;FALSE;FALSE;t_ui_iconcontractgenericnotebook_d.webp;;;;;;;;;;;;;
item_120;Maas Kharet Map;This crude map shows some local landmarks and supposedly some other locations of interest. Being unfamiliar with the meaning of the markings, this map reveals no useful information to you.;20;9999;69;FALSE;FALSE;t_ui_iconcontractgenericnotebook_d.webp;;;;;;;;;;;;;
item_158;Minimic Film;Encoded minimic film found in the Safe inside the Sietch. It will require some sort of decoder to gain access to its information.;20;9999;69;FALSE;FALSE;t_ui_iconjourneyminimicfilmr_d.webp;;;;;;;;;;;;;
item_165;Mobula Gang's Minimic Film;This minimic film details the Mobula gang's deals related to slave trade in the Hagga Basin. It is damning evidence, for all parties involved.;20;9999;69;FALSE;FALSE;t_ui_iconcontractwrappedpackage_d.webp;;;;;;;;;;;;;
item_114;Mysterious Vials;The sealed vials all appear empty. It seems like one of the vials is missing. Stark warning labels make it clear that opening these vials would be a bad idea. Someone probably wants this back.;20;9999;69;FALSE;FALSE;t_ui_iconcontractboxvials_d.webp;;;;;;;;;;;;;
item_635;Off-world Medical Supplies;Fremen medical tradition relies on only what the desert provides. Everyone else uses off-world pharmaceuticals, if they can get them.;20;9999;3;FALSE;FALSE;t_ui_iconresourceoff-worldmedicalsuppliesr_d.webp;;;;;;;;;;;;;
item_188;On Witches;"""It is written: Suffer not a witch to live among us.
Who is this witch?
Not one who knows the weirding way, but one who is warped by weirding.
Where demons make their home, a witch must die.""";20;9999;69;FALSE;FALSE;t_ui_iconcontractgenericnotebook_d.webp;;;;;;;;;;;;;
item_178;Poison Vial;A rare vial of poison, coveted by enthusiasts and assassins alike.;20;9999;69;FALSE;FALSE;t_ui_iconjourneychaumaspoisonr_d.webp;;;;;;;;;;;;;
item_141;Run with Tarit!;"Worried about the Slavers? Run with Tarit, he knows their plans better than they do. 

Worried about the Sardaukar patrols? Run with Tarit, he knows how to avoid the ships.

Worried about the worms? Let Tarit show you how to avoid the open sand.";20;9999;69;FALSE;FALSE;t_ui_iconcontractgenericnotebook_d.webp;;;;;;;;;;;;;
item_116;Sandflies Transponder;This Communinet transponder is tuned to secret Sandflies channels. It would be a major boon to anyone wanting to listen in on their communications.;20;9999;69;FALSE;FALSE;t_ui_iconcontractwrappedpackage_d.webp;;;;;;;;;;;;;
item_122;Scrap Metal Delivery;Alright, it's time we pack up all the scrap we've gathered so far and start hauling it over to Pinnacle Station. Let Traj worry about how he is going to get that stuff past the Harkonnens.;20;9999;69;FALSE;FALSE;t_ui_iconcontracts_funnel_d.webp;;;;;;;;;;;;;
item_145;Sealed Spice Package;A package containing a sizable amount of spice. It is hermetically sealed and marked with the Harkonnen crest. No legitimate spice dealer would buy this.;20;9999;69;FALSE;FALSE;t_ui_iconcontractwrappedpackage_d.webp;;;;;;;;;;;;;
item_134;Semuta Trade Logs;Among the other Semuta buyers on the list, you find the name: Maxim Kazmir. Even better, the payment methods suggest he's using more than his own funds. Some of these resources were meant for House Harkonnen.;20;9999;69;FALSE;FALSE;t_ui_iconcontractgenericnotebook_d.webp;;;;;;;;;;;;;
item_164;Seron's Challenge;Addressed to Count Hasimir Fenring, invoking the laws of Kanly.;20;9999;69;FALSE;FALSE;t_ui_iconcontractgenericnotebook_d.webp;;;;;;;;;;;;;
item_154;Seron's Sword Hilt;A well-worn sword hilt. Close examination reveals that it is inlaid with traditional motifs of House Ginaz.;20;9999;69;FALSE;FALSE;t_ui_iconcontractwrappedpackage_d.webp;;;;;;;;;;;;;
item_148;Servo-Stim Transmitter;A device for adjusting servo-stimulator output in the target's brain. Each is tuned to a specific range of servo-stimulators.;20;9999;69;FALSE;FALSE;t_ui_iconcontractwrappedpackage_d.webp;;;;;;;;;;;;;
item_170;Servo-Stimulator Transmitter;A master transmitter, able to access any servo-stimulator implant in its vicinity. Could be used to sever the link to the implant, allowing for non-lethal removal.;20;9999;69;FALSE;FALSE;t_ui_iconcontractwrappedpackage_d.webp;;;;;;;;;;;;;
item_190;Shield Dissembler;Shield Dissembler;20;9999;69;FALSE;FALSE;t_ui_iconjourneyshielddissemblerr_d.webp;;;;;;;;;;;;;
item_932;Shigawire Garotte;Shigawire Garotte.;20;9999;69;FALSE;FALSE;t_ui_iconjourneyshigawiregarotter_d.webp;;;;;;;;;;;;;
item_191;Shigawire Garrote;Shigawire Garrote;20;9999;69;FALSE;FALSE;t_ui_iconjourneyshigawiregarotter_d.webp;;;;;;;;;;;;;
item_127;Slave Shipping Ledger;This long list contains a series of codes coupled with physical descriptions and vocational skills. Beside the code ALDAX804 is the notation 'Transferred to Neo-Carthag.';20;9999;69;FALSE;FALSE;t_ui_iconcontractgenericnotebook_d.webp;;;;;;;;;;;;;
item_118;Slaver Records;This long list contains extensive descriptions and measurements of people, although the lack of names makes it of questionable utility if trying to find someone.;20;9999;69;FALSE;FALSE;t_ui_iconcontractgenericnotebook_d.webp;;;;;;;;;;;;;
item_126;Smuggler Notes;A document detailing the sale of munitions to both the Harkonnen and Atreides.;20;9999;69;FALSE;FALSE;t_ui_iconcontractgenericnotebook_d.webp;;;;;;;;;;;;;
item_119;Spice Field Records;This crude map shows some local landmarks and some vague hints that there might be spice fields nearby. It seems to be in a code you are unlikely to break before sandstorms makes this info obsolete.;20;9999;69;FALSE;FALSE;t_ui_iconcontractgenericnotebook_d.webp;;;;;;;;;;;;;
item_152;Spice Residue Sample;A spice sample taken from the canister recovered from the Kytheria wreck. It looks and smells like any other spice melange on Arrakis.;20;9999;69;FALSE;FALSE;t_ui_iconcontractwrappedpackage_d.webp;;;;;;;;;;;;;
item_189;Sub-Leader Key;Sub-Leader Key;20;9999;69;FALSE;FALSE;t_ui_iconjourneyprayerroompentashieldkeyr_d.webp;;;;;;;;;;;;;
item_115;Surveillance Report;A detailed surveillance report mentioning several ships, passing or crashed, in the vicinity, with coordinates marked down. Several sightings match the Kytheria's description.;20;9999;69;FALSE;FALSE;t_ui_iconcontractgenericnotebook_d.webp;;;;;;;;;;;;;
item_132;Suspicious Message;"To the Slaver Scum: Use any means necessary to enslave any Atreides troops you come across. House Harkonnen does not care about what caste they belong to — all will serve the Baron.

Signed, Gregory Harkonnen";20;9999;69;FALSE;FALSE;t_ui_iconcontractgenericnotebook_d.webp;;;;;;;;;;;;;
item_162;Syndicate Contract;Kept deliberately away from the formal system of contracts, this note orders its bearer to find, apprehend, or kill 'the rogue Bene Gesserit'. The bearer is then ordered to report to Margot Fenring.;20;9999;69;FALSE;FALSE;t_ui_iconcontractgenericnotebook_d.webp;;;;;;;;;;;;;
item_140;The Guerilla in the Desert;"Strike with superior force where the enemy is weak.

Refuse to be pinned down by the enemy, always maintain a clear route of retreat.

A fair fight only benefits your opponent.

If you expend lives to hold territory, you will only lose both.

Be like water — hard to find and quick to disappear.";20;9999;69;FALSE;FALSE;t_ui_iconcontractgenericnotebook_d.webp;;;;;;;;;;;;;
item_187;The Mahdi's Blade;"""The blade of the Mahdi is slow, but immutable.
Like a doctor's knife, it cuts to heal.
What his blade takes from you:
Rejoice, for he has relieved you of a burden.""";20;9999;69;FALSE;FALSE;t_ui_iconcontractgenericnotebook_d.webp;;;;;;;;;;;;;
item_147;The Man in the Shadows;"House Harkonnen has identified the culprit behind the theft of several decagrams of Spice. Posing as a potential buyer, I have been in contact with the thief and duped them into a rendezvous — your team is to meet them there, kill them, and bring back the stolen goods.

Remember that I am paying extra for your discretion. Under NO CIRCUMSTANCES are you to bother any other representatives of House Harkonnen pertaining to this matter.";20;9999;69;FALSE;FALSE;t_ui_iconcontracts_funnel_d.webp;;;;;;;;;;;;;
item_139;The Red Scorpion;"You ask 'who is the Red Scorpion?' But I say, don't ask 'who,' but 'what.' The Red Scorpion is an idea. A stinger in the flesh of the Atreides. A poison in the blood of the Harkonnen.

I am not a Duke or a Baron. I am just a man. But I am the Red Scorpion.";20;9999;69;FALSE;FALSE;t_ui_iconcontractgenericnotebook_d.webp;;;;;;;;;;;;;
item_168;Tleilaxu Datapad;If there is any information pertaining to the Bene Tleilax conditioning Zayn de Witte was subjected to, it will be on this datapad.;20;9999;69;FALSE;FALSE;t_ui_iconcontractwrappedpackage_d.webp;;;;;;;;;;;;;
item_155;Tleilaxu Eyes;Insect-like compound eyes fashioned out of metal.;20;9999;69;FALSE;FALSE;t_ui_iconcontractwrappedpackage_d.webp;;;;;;;;;;;;;
item_124;Trout Leather Delivery;"Our equipment is breaking left, right, and center. We all know what needs to be done: one of you needs to go to Griffin's Reach, talk to Charki, restrain the urge to shoot him in the face, and get us a repair tool. 

Take some Trout Leather to barter with. Charki hates us, but he is also a businessman.";20;9999;69;FALSE;FALSE;t_ui_iconcontracts_funnel_d.webp;;;;;;;;;;;;;
item_128;Unmarked Package;Wrapped in thick spice-cloth, the contents of this package are a mystery. It seems unlikely that you could open it without leaving a trace.;20;9999;69;FALSE;FALSE;t_ui_iconcontractwrappedpackage_d.webp;;;;;;;;;;;;;
item_184;Zantara's Signet Ring;Zantara's Signet Ring acquired in the lab under Old Carthag.;20;9999;69;FALSE;FALSE;t_ui_iconjourneyzantarassignetringr_d.webp;;;;;;;;;;;;;
item_167;Zayn's Minimic Film;The film contains details of the deserters' operations in the Hagga Rift and is intended for Thufir Hawat's eyes only.;20;9999;69;FALSE;FALSE;t_ui_iconcontractwrappedpackage_d.webp;;;;;;;;;;;;;
item_628;Agave Seeds;In common with its distant ancestors, the fruits of the Arrakeen Agave contain a large mass of seeds, which are put to many uses by those who have ready access to them.;50;530;4;FALSE;FALSE;t_ui_iconresourcesaguarorawr_d.webp;;;;;;;;;;;;;
item_906;Aluminum Ore;Aluminum ore, mined from an Aluminum deposit. Can be refined into Aluminum Ingots at a Medium Ore Refinery to create new products that require it.;50;530;4;FALSE;FALSE;t_ui_iconresourcebauxiteorer_d.webp;;;;;;;;;;;;;
item_918;Basalt Stone;Stone which can be refined for usage in construction.;50;530;4;FALSE;FALSE;t_ui_iconresourcebasaltr_d.webp;;;;;;;;;;;;;
item_908;Carbon Ore;Carbon ore, mined from a Carbon deposit. Can be processed with Iron Ingots together to create refined Steel Ingots at any Ore Refinery to create new products that require it.;50;530;3;FALSE;FALSE;t_ui_iconresourcedolomiterockr_d.webp;;;;;;;;;;;;;
item_907;Copper Ore;Copper ore, mined from a Copper deposit. Can be refined into Copper Ingots at any Ore Refinery to create new products that require it.;50;530;1;FALSE;FALSE;t_ui_iconresourceazuriteorer_d.webp;;;;;;;;;;;;;
item_919;Erythrite Crystal;Erythrite Crystal, mined from an Erythrite deposit in the Hagga Rift. Can be refined into Cobalt Paste at a Chemical Refinery to create new products that require it.;50;530;3;FALSE;FALSE;t_ui_iconresourceerythritecrystalr_d.webp;;;;;;;;;;;;;
item_909;Flour Sand;Found in flour sand drifts on the open sands, predominantly in the Vermilius Gap. Can be harvested by hand or with a Static Compactor. Can be refined into Silicone Blocks in a Chemical Refinery.;50;530;2;FALSE;FALSE;t_ui_iconresourcefloursandr_d.webp;;;;;;;;;;;;;
item_915;Granite Stone;Stronger than the sandstones that crumble in the storms that sweep across Arrakis, granite stone is widely used a basic building material. It is found almost everywhere there is dirt.;50;530;0;FALSE;FALSE;t_ui_iconresourcerhyoliter_d.webp;;;;;;;;;;;;;
item_911;Iron Ore;Iron ore, mined from an Iron deposit. Can be refined into Iron Ingots at any Ore Refinery to create new products that require it.;50;530;2;FALSE;FALSE;t_ui_iconresourcemagnetiteorer_d.webp;;;;;;;;;;;;;
item_917;Jasmium Crystal;Jasmium Crystal, mined from a Jasmium deposit. Can be refined together with Aluminum Ingots into Duraluminum Ingots at a Medium Ore Refinery to create new products that require it.;50;530;5;FALSE;FALSE;t_ui_iconresourcejasmiumcrystalr_d.webp;;;;;;;;;;;;;
item_622;Mouse Corpse;A dead Muad'dib. Can be consumed to drink some blood as a last resort.;50;530;0;FALSE;FALSE;t_ui_iconresourcemuad_dibcorpser_d.webp;;;;;;;;;;;;;
item_197;Plant Fiber;Resource that can be picked everywhere in the world where there is solid land for it to take root. Woven to fibers used in armor and bandages.;50;530;0;FALSE;FALSE;t_ui_iconresourceplantfiberr_d.webp;;;;;;;;;;;;;
item_20;Salvaged Metal;This metal has been salvaged from wreckage left on Arrakis. Can be recovered with a Cutteray. Used for crafting rudimentary metal items.;50;530;0;FALSE;FALSE;t_ui_iconresourcescrapmetalr_d.webp;;;;;;;;;;;;;
item_914;Spice Residue;Residue left from spice refining, useful in crafting.;50;530;2;FALSE;FALSE;t_ui_iconresourcespiceresiduer_d.webp;;;;;;;;;;;;;
item_621;Spice Sand;Can be harvested by hand or with a Static Compactor at Spice Blow sites before the Worm arrives. Can be refined into valuable Spice Melange at a Spice Refinery.;50;530;2;FALSE;FALSE;t_ui_iconresourceunrefinedspicer_d.webp;;;;;;;;;;;;;
item_922;Stravidium Mass;Raw stravidium mass can be found in the deep desert, and refined into fibers.;50;530;6;FALSE;FALSE;t_ui_iconresourcestravidiumorer_d.webp;;;;;;;;;;;;;
item_921;Titanium Ore;Titanium ore is found in the deep desert, and most commonly utilized in the production of plastanium, an alloy of titanium and stravidium.;50;530;6;FALSE;FALSE;t_ui_iconresourcetitaniumorer_d.webp;;;;;;;;;;;;;
item_29;Aluminum Ingot;An Aluminum ingot, refined from Aluminum Ore at a Medium Ore Refinery. Used to create products that require Aluminum. Can also be further processed into Duraluminum with Jasmium Crystals.;50;540;4;FALSE;FALSE;t_ui_iconresourcealuminiumbarr_d.webp;;;;;;;;;;;;;
item_41;Cobalt Paste;A dissolution of Cobalt, refined from Erythrite Crystal from the Hagga Rift at a Chemical Refinery. Used to create products that require Cobalt.;50;540;3;FALSE;FALSE;t_ui_iconresourcecobaltbarr_d.webp;;;;;;;;;;;;;
item_47;Copper Ingot;A Copper ingot, refined from Copper Ore at any Ore Refinery. Used to create products that require Copper.;50;540;1;FALSE;FALSE;t_ui_iconresourcecopperbarr_d.webp;;;;;;;;;;;;;
item_32;Duraluminum Ingot;A Duraluminum ingot, refined from Aluminum Ingots and Jasmium Crystals at a Medium Ore Refinery. Used to create products that require Duraluminum.;50;540;5;FALSE;FALSE;t_ui_iconresourceduraluminumrodr_d.webp;;;;;;;;;;;;;
item_36;Iron Ingot;An Iron ingot, refined from Iron Ore at any Ore Refinery. Used to create products that require Iron. Can also be further processed into Steel with Carbon Ore.;50;540;2;FALSE;FALSE;t_ui_iconresourceironbarr_d.webp;;;;;;;;;;;;;
item_53;Plastanium Ingot;Pure titanium is extracted from its ore, heated until liquid, and then carefully threaded with stravidium fibers to enhance its strength.;50;540;6;FALSE;FALSE;t_ui_iconresourceplastaniumingotr_d.webp;;;;;;;;;;;;;
item_920;Plastone;An artificial composite of Silicone and Basalt used in sandstorm-resistant construction.;50;540;4;FALSE;FALSE;t_ui_iconresourceplastoner_d.webp;;;;;;;;;;;;;
item_25;Silicone Block;A block of plastic refined from Flour Sand in a Chemical Refinery. Can be used to create new products that require it.;50;540;2;FALSE;FALSE;t_ui_iconresourcesiliconer_d.webp;;;;;;;;;;;;;
item_54;Spice Melange;Made from Spice Sand at a Spice Refinery. The most sought-after resource in the universe. Enables intergalactic travel and extends life. Addictive. Withdrawal leads to death.;50;540;3;FALSE;FALSE;t_ui_iconresourcerefinedspicer_d.webp;;;;;;;;;;;;;
item_23;Steel Ingot;A Steel ingot refined from Carbon Ore and Iron Ingot at any Ore Refinery. Used to create products that require Steel.;50;540;3;FALSE;FALSE;t_ui_iconresourcesteelbarr_d.webp;;;;;;;;;;;;;
item_924;Stravidium Fiber;These fibers are carefully drawn from a chemically-treated stravidium mass, and used in the production of plastanium.;50;540;6;FALSE;FALSE;t_ui_iconresourcestravidiumfiberr_d.webp;;;;;;;;;;;;;
item_271;Adept JABAL Spitdart;Another workhorse of a weapon, the JABAL Spitdart is scoped for long range engagements and fires darts capable of poisoning targets.;80;840;5;FALSE;FALSE;t_ui_iconwpn2hsmugrifle01_t5r_d.webp;;;;;;;;;;;;;
item_361;Adept Karpov 38;State-of-the-art assault weapon and status notifier in mercenary and other parastate military circles.;80;840;5;FALSE;FALSE;t_ui_iconwpn2hharkrifle01_t5r_d.webp;;;;;;;;;;;;;
item_273;Artisan JABAL Spitdart;Another workhorse of a weapon, the JABAL Spitdart is scoped for long range engagements and fires darts capable of poisoning targets.;80;840;3;FALSE;FALSE;t_ui_iconwpn2hsmugrifle01_t3r_d.webp;;;;;;;;;;;;;
item_363;Artisan Karpov 38;The new version came out in the 70s during a particularly garish fashion season and this model has since been tainted by a look that is now considered quite out-of-style.;80;840;3;FALSE;FALSE;t_ui_iconwpn2hharkrifle01_t3r_d.webp;;;;;;;;;;;;;
item_272;House JABAL Spitdart;Another workhorse of a weapon, the JABAL Spitdart is scoped for long range engagements and fires darts capable of poisoning targets.;80;840;4;FALSE;FALSE;t_ui_iconwpn2hsmugrifle01_t4r_d.webp;;;;;;;;;;;;;
item_362;House Karpov 38;State-of-the-art assault weapon and status notifier in mercenary and other parastate military circles.;80;840;4;FALSE;FALSE;t_ui_iconwpn2hharkrifle01_t4r_d.webp;;;;;;;;;;;;;
item_365;Karpov 38;The standard Great House assault rifle for more than a hundred years, the Karpov 38 shone due to its simple design and very low maintenance needs.;80;840;1;FALSE;FALSE;t_ui_iconwpn2hharkrifle01_t1r_d.webp;;;;;;;;;;;;;
item_270;Regis JABAL Spitdart;Another workhorse of a weapon, the JABAL Spitdart is scoped for long range engagements and fires darts capable of poisoning targets.;80;840;6;FALSE;FALSE;t_ui_iconwpn2hsmugrifle01_t6r_d.webp;;;;;;;;;;;;;
item_360;Regis Karpov 38;State-of-the-art assault weapon and status notifier in mercenary and other parastate military circles.;80;840;6;FALSE;FALSE;t_ui_iconwpn2hharkrifle01_t6r_d.webp;;;;;;;;;;;;;
item_326;Regis Tripleshot Repeating Rifle;This Unique non-scoped Spitdart Rifle was developed with increased magazine capacity and fires poison-coated darts in a horizontal tripleshot pattern.;80;840;6;FALSE;FALSE;t_ui_iconwpnlongrifle_unique_largemag_06r2_d.webp;;;;;;;;;;;;;
item_364;Standard Karpov 38;Anton Karpov continued to make incremental improvements on what is widely considered a perfect design.;80;840;2;FALSE;FALSE;t_ui_iconwpn2hharkrifle01_t2r_d.webp;;;;;;;;;;;;;
item_254;Aren's Vengeance;When Aren was ousted by the Kirab, he brought some of their technology with him into the Southern basin. This Unique battle rifle is based on a similar Kirab model. Aren's intention was to eventually lead an army of scavengers north to take vengeance on his old comrades.;80;840;1;TRUE;FALSE;t_ui_iconwpnuniquear_burst_01r_d.webp;;;;;;;;;;;;;
item_325;Assassin's Rifle;Many in the Imperium have heard of chaumurky, poison administered through the drink, and chaumas, poison delivered through the food. This Unique rifle toys with a third concept — poison delivered in a small explosive dart that explodes on contact with a shield, allowing it to waft through.;80;840;3;TRUE;FALSE;t_ui_iconwpnlongrifle_unique_poison_03r_d.webp;;;;;;;;;;;;;
item_322;Dunewatcher;Fremen warriors modified these Unique rifles and used them in their relentless guerilla campaign against the Harkonnen. A single Fremen could remain, near buried and practically invisible in the sand dunes beside a spice blow, awaiting their chance at Harkonnen prey. These warriors were called Dunewatchers.;80;840;6;TRUE;FALSE;t_ui_iconwpnlongrifle_unique_poison_06r_d.webp;;;;;;;;;;;;;
item_253;Fila's Regret;Nobody truly knows who Fila is or was, but it is rumored that she, for a while, was mistress to Aren, a Kirab Warlord. That may explain why this Unique rifle is similar to one wielded by Aren during his final days. But did he create the rifle, or was it the work of the mysterious Fila?;80;840;2;TRUE;FALSE;t_ui_iconwpnuniquear_burst_02r_d.webp;;;;;;;;;;;;;
item_327;Fivefinger's Tripleshot Rifle;For many years, the nobles of House Wydras lived in constant fear of an assassin's dart fired by the infamous Fivefingers. In his youth, he lost his right hand and eye during a duel with a Wydras nobleman. He disappeared from public eye for a long time — then returned with this Unique tripleshot rifle to wreak vengeance on those who had left him maimed.;80;840;5;TRUE;FALSE;t_ui_iconwpnlongrifle_unique_largemag_05r_d.webp;;;;;;;;;;;;;
item_249;Indara's Lullaby;When the War of Assassins came to Arrakis, Indara and her husband, Ardan, were stationed at a small Atreides outpost on the shield wall. As the relentless attacks of the Harkonnens continued, Ardan forced Indara to flee into a nearby cave system with their young child. Nobody knows why this Unique weapon is named for Indara - but there is speculation that she and her child still haunt the caves of the Deep Desert Shield Wall.;80;840;6;TRUE;FALSE;t_ui_iconwpnuniquear_burst_06r_d.webp;;;;;;;;;;;;;
item_324;Long Shot;This Unique rifle was named for an assassin who was paid a huge sum by the Atreides to take down the Beast Rabban. Witnesses say that the shot was perfect — lodging a poison dart deep into Rabban's neck — and that he laughed and pulled it out while his bodyguard swarmed the assassin.;80;840;4;TRUE;FALSE;t_ui_iconwpnlongrifle_unique_poison_04r_d.webp;;;;;;;;;;;;;
